user_id,date_served,marketing_channel,variant,language_displayed,converted
a9489,1/29/18,Push,personalization,English,False
a9490,1/29/18,House Ads,personalization,English,False
a9491,1/29/18,Facebook,personalization,English,False
a9492,1/29/18,Push,personalization,English,False
a9493,1/29/18,Instagram,personalization,English,False
a9494,1/29/18,Facebook,personalization,English,False
a9495,1/29/18,Instagram,personalization,English,False
a9496,1/29/18,Facebook,personalization,English,False
a9497,1/29/18,Facebook,personalization,English,False
a9498,1/29/18,House Ads,personalization,English,False
a9499,1/30/18,House Ads,personalization,English,False
a9500,1/30/18,House Ads,personalization,English,False
a9501,1/30/18,House Ads,personalization,English,False
a9502,1/30/18,House Ads,personalization,English,False
a9503,1/30/18,House Ads,personalization,English,False
a9504,1/30/18,House Ads,personalization,English,False
a9505,1/30/18,Push,personalization,English,False
a9506,1/30/18,Push,personalization,English,False
a9507,1/30/18,Facebook,personalization,English,False
a9508,1/30/18,House Ads,personalization,English,False
a9509,1/30/18,Instagram,personalization,English,False
a9510,1/30/18,House Ads,personalization,English,False
a9511,1/30/18,Instagram,personalization,English,False
a9512,1/30/18,House Ads,personalization,English,False
a9513,1/31/18,Facebook,personalization,English,False
a9514,1/31/18,Push,personalization,English,False
a9515,1/31/18,House Ads,personalization,English,False
a9516,1/31/18,Facebook,personalization,English,False
a9517,1/31/18,House Ads,personalization,English,False
a9518,1/31/18,Instagram,personalization,English,False
a9519,1/31/18,House Ads,personalization,English,False
a9520,1/31/18,Push,personalization,English,False
a9521,1/31/18,Facebook,personalization,English,False
a9522,1/31/18,Instagram,personalization,English,False
a9523,1/1/18,Instagram,personalization,English,False
a9524,1/1/18,Facebook,personalization,English,False
a9525,1/1/18,House Ads,personalization,English,False
a9526,1/1/18,House Ads,personalization,English,False
a9527,1/1/18,House Ads,personalization,English,False
a9528,1/1/18,Push,personalization,English,False
a9529,1/1/18,Facebook,personalization,English,False
a9530,1/2/18,Instagram,personalization,English,False
a9531,1/2/18,Instagram,personalization,English,False
a9532,1/2/18,Facebook,personalization,English,False
a9533,1/2/18,House Ads,personalization,English,False
a9534,1/2/18,House Ads,personalization,English,False
a9535,1/2/18,House Ads,personalization,English,False
a9536,1/2/18,Push,personalization,English,False
a9537,1/3/18,Facebook,personalization,English,False
a9538,1/3/18,Instagram,personalization,English,False
a9539,1/3/18,Instagram,personalization,English,False
a9540,1/3/18,Facebook,personalization,English,False
a9541,1/3/18,House Ads,personalization,English,False
a9542,1/3/18,House Ads,personalization,English,False
a9543,1/3/18,House Ads,personalization,English,False
a9544,1/4/18,Push,personalization,English,False
a9545,1/4/18,Facebook,personalization,English,False
a9546,1/4/18,Instagram,personalization,English,False
a9547,1/4/18,Instagram,personalization,English,False
a9548,1/4/18,Facebook,personalization,English,False
a9549,1/4/18,House Ads,personalization,English,False
a9550,1/4/18,House Ads,personalization,English,False
a9551,1/5/18,House Ads,personalization,English,False
a9552,1/5/18,Push,personalization,English,False
a9553,1/5/18,Facebook,personalization,English,False
a9554,1/5/18,Instagram,personalization,English,False
a9555,1/5/18,Instagram,personalization,English,False
a9556,1/5/18,Facebook,personalization,English,False
a9557,1/5/18,House Ads,personalization,English,False
a9558,1/6/18,House Ads,personalization,English,False
a9559,1/6/18,House Ads,personalization,English,False
a9560,1/6/18,Push,personalization,English,False
a9561,1/6/18,Facebook,personalization,English,False
a9562,1/6/18,Instagram,personalization,English,False
a9563,1/6/18,Instagram,personalization,English,False
a9564,1/6/18,Facebook,personalization,English,False
a9565,1/7/18,House Ads,personalization,English,False
a9566,1/7/18,House Ads,personalization,English,False
a9567,1/7/18,House Ads,personalization,English,False
a9568,1/7/18,Push,personalization,English,False
a9569,1/7/18,Facebook,personalization,English,False
a9570,1/7/18,Instagram,personalization,English,False
a9571,1/8/18,Instagram,personalization,English,False
a9572,1/8/18,Facebook,personalization,English,False
a9573,1/8/18,House Ads,personalization,English,False
a9574,1/8/18,House Ads,personalization,English,False
a9575,1/8/18,House Ads,personalization,English,False
a9576,1/8/18,Push,personalization,English,False
a9577,1/8/18,Facebook,personalization,English,False
a9578,1/9/18,Instagram,personalization,English,False
a9579,1/9/18,Instagram,personalization,English,False
a9580,1/9/18,Facebook,personalization,English,False
a9581,1/9/18,House Ads,personalization,English,False
a9582,1/9/18,House Ads,personalization,English,False
a9583,1/9/18,House Ads,personalization,English,False
a9584,1/9/18,Push,personalization,English,False
a9585,1/10/18,Facebook,personalization,English,False
a9586,1/10/18,Instagram,personalization,English,False
a9587,1/10/18,Instagram,personalization,English,False
a9588,1/10/18,Facebook,personalization,English,False
a9589,1/10/18,House Ads,personalization,English,False
a9590,1/10/18,House Ads,personalization,English,False
a9591,1/10/18,House Ads,personalization,English,False
a9592,1/22/18,Facebook,personalization,English,False
a9593,1/11/18,Push,personalization,English,False
a9594,1/22/18,Instagram,personalization,English,False
a9595,1/11/18,Facebook,personalization,English,False
a9596,1/22/18,Facebook,personalization,English,False
a9597,1/11/18,Instagram,personalization,English,False
a9598,1/22/18,Instagram,personalization,English,False
a9599,1/11/18,Instagram,personalization,English,False
a9600,1/22/18,Instagram,personalization,English,False
a9601,1/11/18,Facebook,personalization,English,False
a9602,1/22/18,Facebook,personalization,English,False
a9603,1/11/18,House Ads,personalization,English,False
a9604,1/22/18,House Ads,personalization,English,False
a9605,1/11/18,House Ads,personalization,English,False
a9606,1/22/18,House Ads,personalization,English,False
a9607,1/12/18,House Ads,personalization,English,False
a9608,1/22/18,Push,personalization,English,False
a9609,1/12/18,Push,personalization,English,False
a9610,1/23/18,Facebook,personalization,English,False
a9611,1/12/18,Facebook,personalization,English,False
a9612,1/24/18,Facebook,personalization,English,False
a9613,1/12/18,Instagram,personalization,English,False
a9614,1/25/18,Instagram,personalization,English,False
a9615,1/12/18,Instagram,personalization,English,False
a9616,1/26/18,Facebook,personalization,English,False
a9617,1/12/18,Facebook,personalization,English,False
a9618,1/27/18,Facebook,personalization,English,False
a9619,1/12/18,House Ads,personalization,English,False
a9620,1/22/18,Facebook,personalization,English,False
a9621,1/13/18,House Ads,personalization,English,False
a9622,1/13/18,House Ads,personalization,English,False
a9623,1/13/18,Push,personalization,English,False
a9624,1/13/18,Facebook,personalization,English,False
a9625,1/13/18,Instagram,personalization,English,False
a9626,1/13/18,Instagram,personalization,English,False
a9627,1/13/18,Facebook,personalization,English,False
a9628,1/14/18,House Ads,personalization,English,False
a9629,1/14/18,House Ads,personalization,English,False
a9630,1/14/18,House Ads,personalization,English,False
a9631,1/14/18,Push,personalization,English,False
a9632,1/14/18,Facebook,personalization,English,False
a9633,1/14/18,Instagram,personalization,English,False
a9634,1/14/18,Instagram,personalization,English,False
a9635,1/15/18,Facebook,personalization,English,False
a9636,1/15/18,House Ads,personalization,English,False
a9637,1/15/18,House Ads,personalization,English,False
a9638,1/15/18,House Ads,personalization,English,False
a9639,1/15/18,Push,personalization,English,False
a9640,1/15/18,Facebook,personalization,English,False
a9641,1/15/18,Instagram,personalization,English,False
a9642,1/16/18,Instagram,personalization,English,False
a9643,1/16/18,Facebook,personalization,English,False
a9644,1/16/18,House Ads,personalization,English,False
a9645,1/16/18,House Ads,personalization,English,False
a9646,1/16/18,House Ads,personalization,English,False
a9647,1/16/18,Push,personalization,English,False
a9648,1/16/18,Facebook,personalization,English,False
a9649,1/17/18,Instagram,personalization,English,False
a9650,1/17/18,Instagram,personalization,English,False
a9651,1/17/18,Facebook,personalization,English,False
a9652,1/17/18,House Ads,personalization,English,False
a9653,1/17/18,House Ads,personalization,English,False
a9654,1/17/18,House Ads,personalization,English,False
a9655,1/17/18,Push,personalization,English,False
a9656,1/18/18,Facebook,personalization,English,False
a9657,1/18/18,Instagram,personalization,English,False
a9658,1/18/18,Instagram,personalization,English,False
a9659,1/18/18,Facebook,personalization,English,False
a9660,1/18/18,House Ads,personalization,English,False
a9661,1/18/18,House Ads,personalization,English,False
a9662,1/18/18,House Ads,personalization,English,False
a9663,1/19/18,Push,personalization,English,False
a9664,1/19/18,Facebook,personalization,English,False
a9665,1/19/18,Instagram,personalization,English,False
a9666,1/19/18,Instagram,personalization,English,False
a9667,1/19/18,Facebook,personalization,English,False
a9668,1/19/18,House Ads,personalization,English,False
a9669,1/19/18,House Ads,personalization,English,False
a9670,1/20/18,House Ads,personalization,English,False
a9671,1/20/18,Push,personalization,English,False
a9672,1/20/18,Facebook,personalization,English,False
a9673,1/20/18,Instagram,personalization,English,False
a9674,1/20/18,Instagram,personalization,English,False
a9675,1/20/18,Facebook,personalization,English,False
a9676,1/20/18,House Ads,personalization,English,False
a9677,1/21/18,House Ads,personalization,English,False
a9678,1/21/18,House Ads,personalization,English,False
a9679,1/21/18,Push,personalization,English,False
a9680,1/26/18,Facebook,personalization,English,False
a9681,1/26/18,Instagram,personalization,English,False
a9682,1/27/18,Instagram,personalization,English,False
a9683,1/27/18,Facebook,personalization,English,False
a9684,1/27/18,House Ads,personalization,English,False
a9685,1/15/18,Facebook,personalization,English,False
a9686,1/15/18,House Ads,personalization,English,False
a9687,1/16/18,House Ads,personalization,English,False
a9688,1/16/18,House Ads,personalization,English,False
a9689,1/16/18,Push,personalization,English,False
a9690,1/16/18,Facebook,personalization,English,False
a9691,1/16/18,Instagram,personalization,English,False
a9692,1/16/18,Instagram,personalization,English,False
a9693,1/16/18,Facebook,personalization,English,False
a9694,1/17/18,House Ads,personalization,English,False
a9695,1/17/18,House Ads,personalization,English,False
a9696,1/17/18,House Ads,personalization,English,False
a9697,1/17/18,Push,personalization,English,False
a9698,1/17/18,Facebook,personalization,English,False
a9699,1/17/18,Instagram,personalization,English,False
a9700,1/17/18,Instagram,personalization,English,False
a9701,1/18/18,Facebook,personalization,English,False
a9702,1/18/18,House Ads,personalization,English,False
a9703,1/18/18,House Ads,personalization,English,False
a9704,1/18/18,House Ads,personalization,English,False
a9705,1/18/18,Push,personalization,English,False
a9706,1/18/18,Facebook,personalization,English,False
a9707,1/18/18,Instagram,personalization,English,False
a9708,1/19/18,Instagram,personalization,English,False
a9709,1/19/18,Facebook,personalization,English,False
a9710,1/19/18,House Ads,personalization,English,False
a9711,1/19/18,House Ads,personalization,English,False
a9712,1/19/18,House Ads,personalization,English,False
a9713,1/19/18,Push,personalization,English,False
a9714,1/19/18,Facebook,personalization,English,False
a9715,1/20/18,Instagram,personalization,English,False
a9716,1/20/18,Instagram,personalization,English,False
a9717,1/20/18,Facebook,personalization,English,False
a9718,1/20/18,House Ads,personalization,English,False
a9719,1/20/18,House Ads,personalization,English,False
a9720,1/20/18,House Ads,personalization,English,False
a9721,1/20/18,Push,personalization,English,False
a9722,1/21/18,Facebook,personalization,English,False
a9723,1/21/18,Instagram,personalization,English,False
a9724,1/21/18,Instagram,personalization,English,False
a9725,1/26/18,Facebook,personalization,English,False
a9726,1/26/18,House Ads,personalization,English,False
a9727,1/27/18,House Ads,personalization,English,False
a9728,1/27/18,House Ads,personalization,English,False
a9729,1/27/18,Push,personalization,English,False
a9730,1/27/18,Facebook,personalization,English,False
a9731,1/27/18,Instagram,personalization,English,False
a9732,1/27/18,Instagram,personalization,English,False
a9733,1/27/18,Facebook,personalization,English,False
a9734,1/28/18,House Ads,personalization,English,False
a9735,1/28/18,House Ads,personalization,English,False
a9736,1/28/18,House Ads,personalization,English,False
a9737,1/28/18,Push,personalization,English,False
a9738,1/28/18,Facebook,personalization,English,False
a9739,1/28/18,Instagram,personalization,English,False
a9740,1/28/18,Instagram,personalization,English,False
a9741,1/29/18,Facebook,personalization,English,False
a9742,1/29/18,House Ads,personalization,English,False
a9743,1/29/18,House Ads,personalization,English,False
a9744,1/29/18,House Ads,personalization,English,False
a9745,1/29/18,Push,personalization,English,False
a9746,1/29/18,Facebook,personalization,English,False
a9747,1/29/18,Instagram,personalization,English,False
a9748,1/30/18,Instagram,personalization,English,False
a9749,1/30/18,Facebook,personalization,English,False
a9750,1/30/18,House Ads,personalization,English,False
a9751,1/30/18,House Ads,personalization,English,False
a9752,1/30/18,House Ads,personalization,English,False
a9753,1/30/18,Push,personalization,English,False
a9754,1/30/18,Facebook,personalization,English,False
a9755,1/31/18,Instagram,personalization,English,False
a9756,1/31/18,Instagram,personalization,English,False
a9757,1/31/18,Facebook,personalization,English,False
a9758,1/31/18,House Ads,personalization,English,False
a9759,1/31/18,House Ads,personalization,English,False
a9760,1/31/18,House Ads,personalization,English,False
a9761,1/31/18,Push,personalization,English,False
a9762,1/1/18,Facebook,personalization,English,False
a9763,1/1/18,Instagram,personalization,English,False
a9764,1/1/18,Instagram,personalization,English,False
a9765,1/1/18,Facebook,personalization,English,False
a9766,1/1/18,House Ads,personalization,English,False
a9767,1/1/18,House Ads,personalization,English,False
a9768,1/1/18,House Ads,personalization,English,False
a9769,1/2/18,Push,personalization,English,False
a9770,1/2/18,Facebook,personalization,English,False
a9771,1/2/18,Instagram,personalization,English,False
a9772,1/2/18,Instagram,personalization,English,False
a9773,1/2/18,Facebook,personalization,English,False
a9774,1/2/18,House Ads,personalization,English,False
a9775,1/2/18,House Ads,personalization,English,False
a9776,1/3/18,House Ads,personalization,English,False
a9777,1/3/18,Push,personalization,English,False
a9778,1/3/18,Facebook,personalization,English,False
a9779,1/3/18,Instagram,personalization,English,False
a9780,1/3/18,Instagram,personalization,English,False
a9781,1/3/18,Facebook,personalization,English,False
a9782,1/3/18,House Ads,personalization,English,False
a9783,1/4/18,House Ads,personalization,English,False
a9784,1/4/18,House Ads,personalization,English,False
a9785,1/4/18,House Ads,personalization,English,False
a9786,1/4/18,Push,personalization,English,False
a9787,1/4/18,Facebook,personalization,English,False
a9788,1/4/18,Instagram,personalization,English,False
a9789,1/4/18,Instagram,personalization,English,False
a9790,1/5/18,Facebook,personalization,English,False
a9791,1/5/18,House Ads,personalization,English,False
a9792,1/5/18,House Ads,personalization,English,False
a9793,1/5/18,House Ads,personalization,English,False
a9794,1/5/18,House Ads,personalization,English,False
a9795,1/5/18,Push,personalization,English,False
a9796,1/5/18,Facebook,personalization,English,False
a9797,1/6/18,Instagram,personalization,English,False
a9798,1/6/18,Instagram,personalization,English,False
a9799,1/6/18,Facebook,personalization,English,False
a9800,1/6/18,House Ads,personalization,English,False
a9801,1/6/18,House Ads,personalization,English,False
a9802,1/6/18,House Ads,personalization,English,False
a9803,1/6/18,House Ads,personalization,English,False
a9804,1/7/18,Push,personalization,English,False
a9805,1/7/18,Facebook,personalization,English,False
a9806,1/7/18,Instagram,personalization,English,False
a9807,1/7/18,Instagram,personalization,English,False
a9808,1/7/18,Facebook,personalization,English,False
a9809,1/7/18,House Ads,personalization,English,False
a9810,1/8/18,House Ads,personalization,English,False
a9811,1/8/18,House Ads,personalization,English,False
a9812,1/8/18,House Ads,personalization,English,False
a9813,1/8/18,Push,personalization,English,False
a9814,1/8/18,Facebook,personalization,English,False
a9815,1/8/18,Instagram,personalization,English,False
a9816,1/8/18,Instagram,personalization,English,False
a9817,1/9/18,Facebook,personalization,English,False
a9818,1/9/18,House Ads,personalization,English,False
a9819,1/9/18,House Ads,personalization,English,False
a9820,1/9/18,House Ads,personalization,English,False
a9821,1/9/18,House Ads,personalization,English,False
a9822,1/9/18,Push,personalization,English,False
a9823,1/9/18,Facebook,personalization,English,False
a9824,1/10/18,Instagram,personalization,English,False
a9825,1/10/18,Instagram,personalization,English,False
a9826,1/10/18,Facebook,personalization,English,False
a9827,1/10/18,House Ads,personalization,English,False
a9828,1/10/18,House Ads,personalization,English,False
a9829,1/10/18,House Ads,personalization,English,False
a9830,1/10/18,House Ads,personalization,English,False
a9831,1/11/18,Push,personalization,English,False
a9832,1/11/18,Facebook,personalization,English,False
a9833,1/11/18,Instagram,personalization,English,False
a9834,1/11/18,Instagram,personalization,English,False
a9835,1/11/18,Facebook,personalization,English,False
a9836,1/11/18,House Ads,personalization,English,False
a9837,1/11/18,House Ads,personalization,English,False
a9838,1/12/18,House Ads,personalization,English,False
a9839,1/12/18,House Ads,personalization,English,False
a9840,1/12/18,Push,personalization,English,False
a9841,1/12/18,House Ads,personalization,English,False
a9842,1/12/18,House Ads,personalization,English,False
a9843,1/12/18,House Ads,personalization,English,False
a9844,1/12/18,Push,personalization,English,False
a9845,1/13/18,Facebook,personalization,English,False
a9846,1/13/18,Instagram,personalization,English,False
a9847,1/13/18,Instagram,personalization,English,False
a9848,1/13/18,Facebook,personalization,English,False
a9849,1/13/18,House Ads,personalization,English,False
a9850,1/13/18,House Ads,personalization,English,False
a9851,1/13/18,House Ads,personalization,English,False
a9852,1/14/18,House Ads,personalization,English,False
a9853,1/14/18,Push,personalization,English,False
a9854,1/14/18,House Ads,personalization,English,False
a9855,1/14/18,House Ads,personalization,English,False
a9856,1/14/18,House Ads,personalization,English,False
a9857,1/14/18,Push,personalization,English,False
a9858,1/14/18,Facebook,personalization,English,False
a9859,1/15/18,Instagram,personalization,English,False
a9860,1/15/18,Instagram,personalization,English,False
a9861,1/15/18,Facebook,personalization,English,False
a9862,1/15/18,House Ads,personalization,English,False
a9863,1/15/18,House Ads,personalization,English,False
a9864,1/15/18,House Ads,personalization,English,False
a9865,1/15/18,House Ads,personalization,English,False
a9866,1/16/18,Push,personalization,English,False
a9867,1/16/18,House Ads,personalization,English,False
a9868,1/16/18,House Ads,personalization,English,False
a9869,1/16/18,House Ads,personalization,English,False
a9870,1/16/18,Push,personalization,English,False
a9871,1/16/18,Facebook,personalization,English,False
a9872,1/16/18,Instagram,personalization,English,False
a9873,1/17/18,Instagram,personalization,English,False
a9874,1/17/18,Facebook,personalization,English,False
a9875,1/17/18,House Ads,personalization,English,False
a9876,1/17/18,House Ads,personalization,English,False
a9877,1/17/18,House Ads,personalization,English,False
a9878,1/17/18,House Ads,personalization,English,False
a9879,1/17/18,Push,personalization,English,False
a9880,1/18/18,House Ads,personalization,English,False
a9881,1/18/18,House Ads,personalization,English,False
a9882,1/18/18,House Ads,personalization,English,False
a9883,1/18/18,Push,personalization,English,False
a9884,1/18/18,Facebook,personalization,English,False
a9885,1/18/18,Instagram,personalization,English,False
a9886,1/18/18,Instagram,personalization,English,False
a9887,1/19/18,Facebook,personalization,English,False
a9888,1/19/18,House Ads,personalization,English,False
a9889,1/19/18,House Ads,personalization,English,False
a9890,1/19/18,House Ads,personalization,English,False
a9891,1/19/18,House Ads,personalization,English,False
a9892,1/19/18,Push,personalization,English,False
a9893,1/19/18,House Ads,personalization,English,False
a9894,1/20/18,House Ads,personalization,English,False
a9895,1/20/18,House Ads,personalization,English,False
a9896,1/20/18,Push,personalization,English,False
a9897,1/20/18,Facebook,personalization,English,False
a9898,1/20/18,Instagram,personalization,English,False
a9899,1/20/18,Instagram,personalization,English,False
a9900,1/20/18,Facebook,personalization,English,False
a9901,1/21/18,House Ads,personalization,English,False
a9902,1/21/18,House Ads,personalization,English,False
a9903,1/21/18,House Ads,personalization,English,False
a9904,1/26/18,House Ads,personalization,English,False
a9905,1/26/18,Push,personalization,English,False
a9906,1/27/18,House Ads,personalization,English,False
a9907,1/27/18,House Ads,personalization,English,False
a9908,1/27/18,House Ads,personalization,English,False
a9909,1/27/18,Push,personalization,English,False
a9910,1/27/18,Facebook,personalization,English,False
a9911,1/27/18,Instagram,personalization,English,False
a9912,1/27/18,Instagram,personalization,English,False
a9913,1/28/18,Facebook,personalization,English,False
a9914,1/28/18,House Ads,personalization,English,False
a9915,1/28/18,House Ads,personalization,English,False
a9916,1/28/18,House Ads,personalization,English,False
a9917,1/28/18,House Ads,personalization,English,False
a9918,1/28/18,Push,personalization,English,False
a9919,1/28/18,House Ads,personalization,English,False
a9920,1/29/18,House Ads,personalization,English,False
a9921,1/29/18,House Ads,personalization,English,False
a9922,1/29/18,Push,personalization,English,False
a9923,1/29/18,Facebook,personalization,English,False
a9924,1/29/18,Instagram,personalization,English,False
a9925,1/29/18,Instagram,personalization,English,False
a9926,1/29/18,Facebook,personalization,English,False
a9927,1/30/18,House Ads,personalization,English,False
a9928,1/30/18,House Ads,personalization,English,False
a9929,1/30/18,House Ads,personalization,English,False
a9930,1/30/18,House Ads,personalization,English,False
a9931,1/30/18,Push,personalization,English,False
a9932,1/30/18,House Ads,personalization,English,False
a9933,1/30/18,House Ads,personalization,English,False
a9934,1/31/18,House Ads,personalization,English,False
a9935,1/31/18,Push,personalization,English,False
a9936,1/31/18,Facebook,personalization,English,False
a9937,1/31/18,Instagram,personalization,English,False
a9938,1/31/18,Instagram,personalization,English,False
a9939,1/31/18,Facebook,personalization,English,False
a9940,1/31/18,House Ads,personalization,English,False
a9941,1/1/18,House Ads,personalization,English,False
a9942,1/1/18,House Ads,personalization,English,False
a9943,1/1/18,House Ads,personalization,English,False
a9944,1/1/18,Push,personalization,English,False
a9945,1/1/18,House Ads,personalization,English,False
a9946,1/1/18,House Ads,personalization,English,False
a9947,1/1/18,House Ads,personalization,English,False
a9948,1/2/18,Push,personalization,English,False
a9949,1/2/18,Facebook,personalization,English,False
a9950,1/2/18,Instagram,personalization,English,False
a9951,1/2/18,Instagram,personalization,English,False
a9952,1/2/18,Facebook,personalization,English,False
a9953,1/2/18,House Ads,personalization,English,False
a9954,1/2/18,House Ads,personalization,English,False
a9955,1/3/18,House Ads,personalization,English,False
a9956,1/3/18,House Ads,personalization,English,False
a9957,1/3/18,Push,personalization,English,False
a9958,1/3/18,House Ads,personalization,English,False
a9959,1/3/18,House Ads,personalization,English,False
a9960,1/3/18,House Ads,personalization,English,False
a9961,1/3/18,Push,personalization,English,False
a9962,1/4/18,Facebook,personalization,English,False
a9963,1/4/18,Instagram,personalization,English,False
a9964,1/4/18,Instagram,personalization,English,False
a9965,1/4/18,Facebook,personalization,English,False
a9966,1/4/18,House Ads,personalization,English,False
a9967,1/4/18,House Ads,personalization,English,False
a9968,1/4/18,House Ads,personalization,English,False
a9969,1/5/18,House Ads,personalization,English,False
a9970,1/5/18,Push,personalization,English,False
a9971,1/5/18,House Ads,personalization,English,False
a9972,1/5/18,House Ads,personalization,English,False
a9973,1/5/18,House Ads,personalization,English,False
a9974,1/5/18,Push,personalization,English,False
a9975,1/5/18,Facebook,personalization,English,False
a9976,1/6/18,Instagram,personalization,English,False
a9977,1/6/18,Instagram,personalization,English,False
a9978,1/6/18,Facebook,personalization,English,False
a9979,1/6/18,House Ads,personalization,English,False
a9980,1/6/18,House Ads,personalization,English,False
a9981,1/6/18,House Ads,personalization,English,False
a9982,1/6/18,House Ads,personalization,English,False
a9983,1/7/18,Push,personalization,English,False
a9984,1/7/18,House Ads,personalization,English,False
a9985,1/7/18,House Ads,personalization,English,False
a9986,1/7/18,House Ads,personalization,English,False
a9987,1/7/18,Push,personalization,English,False
a9988,1/7/18,Facebook,personalization,English,False
a9989,1/8/18,Instagram,personalization,English,False
a9990,1/8/18,Instagram,personalization,English,False
a9991,1/8/18,Facebook,personalization,English,False
a9992,1/8/18,House Ads,personalization,English,False
a9993,1/8/18,House Ads,personalization,English,False
a9994,1/8/18,House Ads,personalization,English,False
a9995,1/8/18,House Ads,personalization,English,False
a9996,1/9/18,Push,personalization,English,False
a9997,1/9/18,House Ads,personalization,English,False
a9998,1/9/18,House Ads,personalization,English,False
a9999,1/9/18,House Ads,personalization,English,False
a10000,1/9/18,Push,personalization,English,False
a10001,1/9/18,Facebook,personalization,English,False
a10002,1/9/18,Instagram,personalization,English,False
a10003,1/10/18,Instagram,personalization,English,False
a10004,1/10/18,Facebook,personalization,English,False
a10005,1/10/18,House Ads,personalization,English,False
a10006,1/10/18,House Ads,personalization,English,False
a10007,1/10/18,House Ads,personalization,English,False
a10008,1/10/18,House Ads,personalization,English,False
a10009,1/10/18,Push,personalization,English,False
a10010,1/11/18,House Ads,personalization,English,False
a10011,1/11/18,House Ads,personalization,English,False
a10012,1/11/18,House Ads,personalization,English,False
a10013,1/11/18,Push,personalization,English,False
a10014,1/11/18,Facebook,personalization,English,False
a10015,1/11/18,Instagram,personalization,English,False
a10016,1/11/18,Instagram,personalization,English,False
a10017,1/12/18,Facebook,personalization,English,False
a10018,1/12/18,House Ads,personalization,English,False
a10019,1/12/18,House Ads,personalization,English,False
a10020,1/12/18,House Ads,personalization,English,False
a10021,1/12/18,House Ads,personalization,English,False
a10022,1/12/18,Push,personalization,English,False
a10023,1/12/18,House Ads,personalization,English,False
a10024,1/13/18,House Ads,personalization,English,False
a10025,1/13/18,House Ads,personalization,English,False
a10026,1/13/18,Push,personalization,English,False
a10027,1/13/18,Facebook,personalization,English,False
a10028,1/13/18,Instagram,personalization,English,False
a10029,1/13/18,Instagram,personalization,English,False
a10030,1/13/18,Facebook,personalization,English,False
a10031,1/14/18,House Ads,personalization,English,False
a10032,1/14/18,House Ads,personalization,English,False
a10033,1/14/18,House Ads,personalization,English,False
a10034,1/14/18,House Ads,personalization,English,False
a10035,1/14/18,Push,personalization,English,False
a10036,1/14/18,House Ads,personalization,English,False
a10037,1/14/18,House Ads,personalization,English,False
a10038,1/15/18,House Ads,personalization,English,False
a10039,1/15/18,Push,personalization,English,False
a10040,1/15/18,Facebook,personalization,English,False
a10041,1/15/18,Instagram,personalization,English,False
a10042,1/15/18,Instagram,personalization,English,False
a10043,1/15/18,Facebook,personalization,English,False
a10044,1/15/18,House Ads,personalization,English,False
a10045,1/16/18,House Ads,personalization,English,False
a10046,1/16/18,House Ads,personalization,English,False
a10047,1/16/18,House Ads,personalization,English,False
a10048,1/16/18,Push,personalization,English,False
a10049,1/16/18,House Ads,personalization,English,False
a10050,1/16/18,House Ads,personalization,English,False
a10051,1/16/18,House Ads,personalization,English,False
a10052,1/17/18,Push,personalization,English,False
a10053,1/17/18,Facebook,personalization,English,False
a10054,1/17/18,Instagram,personalization,English,False
a10055,1/17/18,Instagram,personalization,English,False
a10056,1/17/18,Facebook,personalization,English,False
a10057,1/17/18,House Ads,personalization,English,False
a10058,1/17/18,House Ads,personalization,English,False
a10059,1/18/18,House Ads,personalization,English,False
a10060,1/18/18,House Ads,personalization,English,False
a10061,1/18/18,Push,personalization,English,False
a10062,1/18/18,House Ads,personalization,English,False
a10063,1/18/18,House Ads,personalization,English,False
a10064,1/18/18,House Ads,personalization,English,False
a10065,1/18/18,Push,personalization,English,False
a10066,1/19/18,Facebook,personalization,English,False
a10067,1/19/18,Instagram,personalization,English,False
a10068,1/19/18,Instagram,personalization,English,False
a10069,1/19/18,Facebook,personalization,English,False
a10070,1/19/18,House Ads,personalization,English,False
a10071,1/19/18,House Ads,personalization,English,False
a10072,1/19/18,House Ads,personalization,English,False
a10073,1/20/18,House Ads,personalization,English,False
a10074,1/20/18,Push,personalization,English,False
a10075,1/20/18,House Ads,personalization,English,False
a10076,1/20/18,House Ads,personalization,English,False
a10077,1/20/18,House Ads,personalization,English,False
a10078,1/20/18,Push,personalization,English,False
a10079,1/20/18,Facebook,personalization,English,False
a10080,1/21/18,Instagram,personalization,English,False
a10081,1/21/18,Instagram,personalization,English,False
a10082,1/21/18,Facebook,personalization,English,False
a10083,1/26/18,House Ads,personalization,English,False
a10084,1/26/18,House Ads,personalization,English,False
a10085,1/27/18,House Ads,personalization,English,False
a10086,1/27/18,House Ads,personalization,English,False
a10087,1/27/18,Push,personalization,English,False
a10088,1/27/18,House Ads,personalization,English,False
a10089,1/27/18,House Ads,personalization,English,False
a10090,1/27/18,House Ads,personalization,English,False
a10091,1/27/18,Push,personalization,English,False
a10092,1/28/18,Facebook,personalization,English,False
a10093,1/28/18,Instagram,personalization,English,False
a10094,1/28/18,Instagram,personalization,English,False
a10095,1/28/18,Facebook,personalization,English,False
a10096,1/28/18,House Ads,personalization,English,False
a10097,1/28/18,House Ads,personalization,English,False
a10098,1/28/18,House Ads,personalization,English,False
a10099,1/29/18,House Ads,personalization,English,False
a10100,1/29/18,Push,personalization,English,False
a10101,1/29/18,House Ads,personalization,English,False
a10102,1/29/18,House Ads,personalization,English,False
